Date,TSLA
18/12/2019,26.209999
19/12/2019,26.936001
20/12/2019,27.039333
23/12/2019,27.948
24/12/2019,28.35
26/12/2019,28.729334
27/12/2019,28.691999
30/12/2019,27.646667
31/12/2019,27.888666
02/01/2020,28.684
03/01/2020,29.534
06/01/2020,30.102667
07/01/2020,31.270666
08/01/2020,32.809334
09/01/2020,32.089333
10/01/2020,31.876667
13/01/2020,34.990665
14/01/2020,35.861332
15/01/2020,34.566666
16/01/2020,34.232666
17/01/2020,34.033333
21/01/2020,36.48
22/01/2020,37.970669
23/01/2020,38.146667
24/01/2020,37.654667
27/01/2020,37.201332
28/01/2020,37.793331
29/01/2020,38.732666
30/01/2020,42.720669
31/01/2020,43.371334
03/02/2020,52
04/02/2020,59.137333
05/02/2020,48.98
06/02/2020,49.930668
07/02/2020,49.871334
10/02/2020,51.418667
11/02/2020,51.625332
12/02/2020,51.152668
13/02/2020,53.599998
14/02/2020,53.335335
18/02/2020,57.226665
19/02/2020,61.161331
20/02/2020,59.960667
21/02/2020,60.066666
24/02/2020,55.585999
25/02/2020,53.327332
26/02/2020,51.919998
27/02/2020,45.266666
28/02/2020,44.532665
02/03/2020,49.574669
03/03/2020,49.700668
04/03/2020,49.966667
05/03/2020,48.302666
06/03/2020,46.898666
09/03/2020,40.533333
10/03/2020,43.021999
11/03/2020,42.282001
12/03/2020,37.369999
13/03/2020,36.441334
16/03/2020,29.671333
17/03/2020,28.68
18/03/2020,24.081333
19/03/2020,28.509333
20/03/2020,28.502001
23/03/2020,28.952667
24/03/2020,33.666668
25/03/2020,35.950001
26/03/2020,35.210667
27/03/2020,34.290668
30/03/2020,33.475334
31/03/2020,34.933334
01/04/2020,32.104
02/04/2020,30.298
03/04/2020,32.000668
06/04/2020,34.416
07/04/2020,36.363335
08/04/2020,36.589333
09/04/2020,38.200001
13/04/2020,43.396667
14/04/2020,47.326
15/04/2020,48.655334
16/04/2020,49.680668
17/04/2020,50.259335
20/04/2020,49.757332
21/04/2020,45.781334
22/04/2020,48.807335
23/04/2020,47.042
24/04/2020,48.343334
27/04/2020,53.25
28/04/2020,51.274666
29/04/2020,53.367332
30/04/2020,52.125332
01/05/2020,46.754665
04/05/2020,50.745998
05/05/2020,51.214001
06/05/2020,52.172001
07/05/2020,52.002666
08/05/2020,54.627998
11/05/2020,54.085999
12/05/2020,53.960667
13/05/2020,52.730667
14/05/2020,53.555332
15/05/2020,53.278
18/05/2020,54.242001
19/05/2020,53.867332
20/05/2020,54.370667
21/05/2020,55.173332
22/05/2020,54.458668
26/05/2020,54.591331
27/05/2020,54.681999
28/05/2020,53.720669
29/05/2020,55.666668
01/06/2020,59.873333
02/06/2020,58.770668
03/06/2020,58.863998
04/06/2020,57.625332
05/06/2020,59.043999
08/06/2020,63.327999
09/06/2020,62.711334
10/06/2020,68.33667
11/06/2020,64.856003
12/06/2020,62.352001
15/06/2020,66.059998
16/06/2020,65.475334
17/06/2020,66.119331
18/06/2020,66.930664
19/06/2020,66.726669
22/06/2020,66.288002
23/06/2020,66.785332
24/06/2020,64.056664
25/06/2020,65.732002
26/06/2020,63.982666
29/06/2020,67.290001
30/06/2020,71.987335
01/07/2020,74.641998
02/07/2020,80.577332
06/07/2020,91.438667
07/07/2020,92.657333
08/07/2020,91.05867
09/07/2020,92.952003
10/07/2020,102.976669
13/07/2020,99.804001
14/07/2020,101.120003
15/07/2020,103.067329
16/07/2020,100.042664
17/07/2020,100.056
20/07/2020,109.533333
21/07/2020,104.557335
22/07/2020,106.155334
23/07/2020,100.87133
24/07/2020,94.466667
27/07/2020,102.639999
28/07/2020,98.432671
29/07/2020,99.940666
30/07/2020,99.166
31/07/2020,95.384003
03/08/2020,99
04/08/2020,99.133331
05/08/2020,99.001335
06/08/2020,99.305336
07/08/2020,96.847336
10/08/2020,94.571335
11/08/2020,91.625999
12/08/2020,103.650665
13/08/2020,108.066666
14/08/2020,110.047333
17/08/2020,122.375999
18/08/2020,125.806
19/08/2020,125.235336
20/08/2020,133.455338
21/08/2020,136.665329
24/08/2020,134.279999
25/08/2020,134.889328
26/08/2020,143.544662
27/08/2020,149.25
28/08/2020,147.559998
31/08/2020,166.106674
01/09/2020,158.350006
02/09/2020,149.123337
03/09/2020,135.666672
04/09/2020,139.440002
08/09/2020,110.07
09/09/2020,122.09333
10/09/2020,123.779999
11/09/2020,124.239998
14/09/2020,139.873337
15/09/2020,149.919998
16/09/2020,147.253326
17/09/2020,141.143326
18/09/2020,147.383331
21/09/2020,149.796661
22/09/2020,141.410004
23/09/2020,126.786667
24/09/2020,129.263336
25/09/2020,135.779999
28/09/2020,140.399994
29/09/2020,139.690002
30/09/2020,143.003326
01/10/2020,149.386673
02/10/2020,138.363327
05/10/2020,141.893326
06/10/2020,137.993332
07/10/2020,141.766663
08/10/2020,141.973328
09/10/2020,144.666672
12/10/2020,147.433334
13/10/2020,148.883331
14/10/2020,153.766663
15/10/2020,149.626663
16/10/2020,146.556671
19/10/2020,143.610001
20/10/2020,140.646667
21/10/2020,140.880005
22/10/2020,141.929993
23/10/2020,140.210007
26/10/2020,140.093338
27/10/2020,141.559998
28/10/2020,135.339996
29/10/2020,136.943329
30/10/2020,129.346664
02/11/2020,133.503326
03/11/2020,141.300003
04/11/2020,140.32666
05/11/2020,146.029999
06/11/2020,143.316666
09/11/2020,140.419998
10/11/2020,136.786667
11/11/2020,139.043335
12/11/2020,137.253326
13/11/2020,136.166672
16/11/2020,136.029999
17/11/2020,147.203339
18/11/2020,162.213333
19/11/2020,166.42334
20/11/2020,163.203339
23/11/2020,173.949997
24/11/2020,185.126663
25/11/2020,191.333328
27/11/2020,195.253326
30/11/2020,189.199997
01/12/2020,194.919998
02/12/2020,189.606674
03/12/2020,197.793335
04/12/2020,199.679993
07/12/2020,213.919998
08/12/2020,216.626663
09/12/2020,201.493332
10/12/2020,209.023331
11/12/2020,203.330002
14/12/2020,213.276672
15/12/2020,211.083328
16/12/2020,207.589996
17/12/2020,218.633331
18/12/2020,231.666672
21/12/2020,216.619995
22/12/2020,213.446671
23/12/2020,215.32666
24/12/2020,220.589996
28/12/2020,221.229996
29/12/2020,221.996674
30/12/2020,231.593338
31/12/2020,235.223328
04/01/2021,243.256668
05/01/2021,245.036667
06/01/2021,251.993332
07/01/2021,272.013336
08/01/2021,293.339996
11/01/2021,270.396667
12/01/2021,283.146667
13/01/2021,284.803345
14/01/2021,281.666656
15/01/2021,275.386658
19/01/2021,281.516663
20/01/2021,283.483337
21/01/2021,281.66333
22/01/2021,282.213318
25/01/2021,293.600006
26/01/2021,294.363342
27/01/2021,288.053345
28/01/2021,278.476654
29/01/2021,264.51001
01/02/2021,279.936676
02/02/2021,290.929993
03/02/2021,284.896667
04/02/2021,283.329987
05/02/2021,284.07666
08/02/2021,287.806671
09/02/2021,283.15332
10/02/2021,268.273346
11/02/2021,270.553345
12/02/2021,272.040009
16/02/2021,265.406677
17/02/2021,266.049988
18/02/2021,262.459991
19/02/2021,260.433319
22/02/2021,238.166672
23/02/2021,232.946671
24/02/2021,247.339996
25/02/2021,227.406662
26/02/2021,225.166672
01/03/2021,239.476669
02/03/2021,228.813339
03/03/2021,217.733337
04/03/2021,207.146667
05/03/2021,199.316666
08/03/2021,187.666672
09/03/2021,224.526672
10/03/2021,222.686661
11/03/2021,233.199997
12/03/2021,231.243332
15/03/2021,235.979996
16/03/2021,225.626663
17/03/2021,233.936661
18/03/2021,217.720001
19/03/2021,218.289993
22/03/2021,223.333328
23/03/2021,220.720001
24/03/2021,210.089996
25/03/2021,213.463333
26/03/2021,206.236664
29/03/2021,203.763336
30/03/2021,211.873337
31/03/2021,222.643326
01/04/2021,220.583328
05/04/2021,230.350006
06/04/2021,230.539993
07/04/2021,223.656662
08/04/2021,227.933334
09/04/2021,225.67334
12/04/2021,233.993332
13/04/2021,254.106674
14/04/2021,244.07666
15/04/2021,246.28334
16/04/2021,246.593338
19/04/2021,238.210007
20/04/2021,239.66333
21/04/2021,248.039993
22/04/2021,239.896667
23/04/2021,243.133331
26/04/2021,246.066666
27/04/2021,234.91333
28/04/2021,231.46666
29/04/2021,225.666672
30/04/2021,236.479996
03/05/2021,228.300003
04/05/2021,224.53334
05/05/2021,223.646667
06/05/2021,221.179993
07/05/2021,224.123337
10/05/2021,209.679993
11/05/2021,205.733337
12/05/2021,196.630005
13/05/2021,190.563339
14/05/2021,196.580002
17/05/2021,192.276672
18/05/2021,192.623337
19/05/2021,187.820007
20/05/2021,195.593338
21/05/2021,193.626663
24/05/2021,202.146667
25/05/2021,201.563339
26/05/2021,206.376663
27/05/2021,210.28334
28/05/2021,208.406662
01/06/2021,207.96666
02/06/2021,201.706665
03/06/2021,190.946671
04/06/2021,199.683334
07/06/2021,201.710007
08/06/2021,201.196671
09/06/2021,199.593338
10/06/2021,203.373337
11/06/2021,203.296661
14/06/2021,205.896667
15/06/2021,199.786667
16/06/2021,201.623337
17/06/2021,205.53334
18/06/2021,207.770004
21/06/2021,206.943329
22/06/2021,207.903336
23/06/2021,218.856674
24/06/2021,226.606674
25/06/2021,223.956665
28/06/2021,229.573334
29/06/2021,226.919998
30/06/2021,226.566666
01/07/2021,225.973328
02/07/2021,226.300003
06/07/2021,219.860001
07/07/2021,214.883331
08/07/2021,217.603333
09/07/2021,218.983337
12/07/2021,228.566666
13/07/2021,222.846664
14/07/2021,217.793335
15/07/2021,216.866669
16/07/2021,214.740005
19/07/2021,215.406662
20/07/2021,220.166672
21/07/2021,218.429993
22/07/2021,216.419998
23/07/2021,214.460007
26/07/2021,219.206665
27/07/2021,214.926666
28/07/2021,215.660004
29/07/2021,225.78334
30/07/2021,229.066666
02/08/2021,236.556671
03/08/2021,236.580002
04/08/2021,236.973328
05/08/2021,238.210007
06/08/2021,233.03334
09/08/2021,237.919998
10/08/2021,236.66333
11/08/2021,235.940002
12/08/2021,240.75
13/08/2021,239.056671
16/08/2021,228.723328
17/08/2021,221.903336
18/08/2021,229.66333
19/08/2021,224.490005
20/08/2021,226.753326
23/08/2021,235.433334
24/08/2021,236.16333
25/08/2021,237.066666
26/08/2021,233.720001
27/08/2021,237.306671
30/08/2021,243.636673
31/08/2021,245.240005
01/09/2021,244.696671
02/09/2021,244.130005
03/09/2021,244.523331
07/09/2021,250.973328
08/09/2021,251.289993
09/09/2021,251.619995
10/09/2021,245.42334
13/09/2021,247.666672
14/09/2021,248.16333
15/09/2021,251.943329
16/09/2021,252.330002
17/09/2021,253.16333
20/09/2021,243.389999
21/09/2021,246.460007
22/09/2021,250.646667
23/09/2021,251.213333
24/09/2021,258.130005
27/09/2021,263.786682
28/09/2021,259.186676
29/09/2021,260.436676
30/09/2021,258.493347
01/10/2021,258.406677
04/10/2021,260.51001
05/10/2021,260.196655
06/10/2021,260.916656
07/10/2021,264.536682
08/10/2021,261.829987
11/10/2021,263.980011
12/10/2021,268.573334
13/10/2021,270.359985
14/10/2021,272.773346
15/10/2021,281.01001
18/10/2021,290.036682
19/10/2021,288.089996
20/10/2021,288.600006
21/10/2021,298
22/10/2021,303.226654
25/10/2021,341.619995
26/10/2021,339.476654
27/10/2021,345.953339
28/10/2021,359.013336
29/10/2021,371.333344
01/11/2021,402.863342
02/11/2021,390.666656
03/11/2021,404.619995
04/11/2021,409.970001
05/11/2021,407.363342
08/11/2021,387.646667
09/11/2021,341.166656
10/11/2021,355.983337
11/11/2021,354.503326
12/11/2021,344.473328
15/11/2021,337.796661
16/11/2021,351.57666
17/11/2021,363.003326
18/11/2021,365.459991
19/11/2021,379.019989
22/11/2021,385.623322
23/11/2021,369.676666
24/11/2021,372
26/11/2021,360.640015
29/11/2021,378.996674
30/11/2021,381.58667
01/12/2021,365
02/12/2021,361.533325
03/12/2021,338.323334
06/12/2021,336.33667
07/12/2021,350.583344
08/12/2021,356.320007
09/12/2021,334.600006
10/12/2021,339.01001
13/12/2021,322.136658
14/12/2021,319.503326
15/12/2021,325.329987
16/12/2021,308.973328
17/12/2021,310.856659
20/12/2021,299.980011
21/12/2021,312.843323
22/12/2021,336.290009
23/12/2021,355.666656
27/12/2021,364.646667
28/12/2021,362.823334
29/12/2021,362.063324
30/12/2021,356.779999
31/12/2021,352.26001
03/01/2022,399.926666
04/01/2022,383.196655
05/01/2022,362.706665
06/01/2022,354.899994
07/01/2022,342.320007
10/01/2022,352.706665
11/01/2022,354.799988
12/01/2022,368.73999
13/01/2022,343.853333
14/01/2022,349.869995
18/01/2022,343.503326
19/01/2022,331.883331
20/01/2022,332.089996
21/01/2022,314.633331
24/01/2022,310
25/01/2022,306.133331
26/01/2022,312.470001
27/01/2022,276.366669
28/01/2022,282.116669
31/01/2022,312.23999
01/02/2022,310.416656
02/02/2022,301.886658
03/02/2022,297.046661
04/02/2022,307.773346
07/02/2022,302.446655
08/02/2022,307.333344
09/02/2022,310.666656
10/02/2022,301.516663
11/02/2022,286.666656
14/02/2022,291.920013
15/02/2022,307.476654
16/02/2022,307.796661
17/02/2022,292.116669
18/02/2022,285.660004
22/02/2022,273.843323
23/02/2022,254.679993
24/02/2022,266.92334
25/02/2022,269.956665
28/02/2022,290.143341
01/03/2022,288.123322
02/03/2022,293.296661
03/03/2022,279.763336
04/03/2022,279.429993
07/03/2022,268.193329
08/03/2022,274.799988
09/03/2022,286.323334
10/03/2022,279.433319
11/03/2022,265.116669
14/03/2022,255.456665
15/03/2022,267.296661
16/03/2022,280.07666
17/03/2022,290.533325
18/03/2022,301.796661
21/03/2022,307.053345
22/03/2022,331.32666
23/03/2022,333.036682
24/03/2022,337.973328
25/03/2022,336.880005
28/03/2022,363.946655
29/03/2022,366.523346
30/03/2022,364.66333
31/03/2022,359.200012
01/04/2022,361.529999
04/04/2022,381.816681
05/04/2022,363.753326
06/04/2022,348.58667
07/04/2022,352.420013
08/04/2022,341.829987
11/04/2022,325.309998
12/04/2022,328.983337
13/04/2022,340.790009
14/04/2022,328.333344
18/04/2022,334.763336
19/04/2022,342.716675
20/04/2022,325.733337
21/04/2022,336.26001
22/04/2022,335.016663
25/04/2022,332.67334
26/04/2022,292.140015
27/04/2022,293.83667
28/04/2022,292.503326
29/04/2022,290.253326
02/05/2022,300.980011
03/05/2022,303.083344
04/05/2022,317.540009
05/05/2022,291.093323
06/05/2022,288.549988
09/05/2022,262.369995
10/05/2022,266.679993
11/05/2022,244.666672
12/05/2022,242.666672
13/05/2022,256.529999
16/05/2022,241.456665
17/05/2022,253.869995
18/05/2022,236.603333
19/05/2022,236.473328
20/05/2022,221.300003
23/05/2022,224.96666
24/05/2022,209.386673
25/05/2022,219.600006
26/05/2022,235.910004
27/05/2022,253.210007
31/05/2022,252.753326
01/06/2022,246.789993
02/06/2022,258.333344
03/06/2022,234.516663
06/06/2022,238.279999
07/06/2022,238.886673
08/06/2022,241.866669
09/06/2022,239.706665
10/06/2022,232.229996
13/06/2022,215.736664
14/06/2022,220.889999
15/06/2022,233
16/06/2022,213.100006
17/06/2022,216.759995
21/06/2022,237.036667
22/06/2022,236.08667
23/06/2022,235.070007
24/06/2022,245.706665
27/06/2022,244.919998
28/06/2022,232.66333
29/06/2022,228.490005
30/06/2022,224.473328
01/07/2022,227.263336
05/07/2022,233.066666
06/07/2022,231.733337
07/07/2022,244.543335
08/07/2022,250.763336
11/07/2022,234.343338
12/07/2022,233.070007
13/07/2022,237.039993
14/07/2022,238.313339
15/07/2022,240.066666
18/07/2022,240.546661
19/07/2022,245.529999
20/07/2022,247.5
21/07/2022,271.706665
22/07/2022,272.243347
25/07/2022,268.433319
26/07/2022,258.859985
27/07/2022,274.820007
28/07/2022,280.899994
29/07/2022,297.149994
01/08/2022,297.276672
02/08/2022,300.58667
03/08/2022,307.396667
04/08/2022,308.633331
05/08/2022,288.170013
08/08/2022,290.42334
09/08/2022,283.333344
10/08/2022,294.356659
11/08/2022,286.630005
12/08/2022,300.029999
15/08/2022,309.320007
16/08/2022,306.563324
17/08/2022,303.996674
18/08/2022,302.869995
19/08/2022,296.666656
22/08/2022,289.91333
23/08/2022,296.453339
24/08/2022,297.09668
25/08/2022,296.070007
26/08/2022,288.089996
29/08/2022,284.820007
30/08/2022,277.700012
31/08/2022,275.609985
01/09/2022,277.160004
02/09/2022,270.209991
06/09/2022,274.420013
07/09/2022,283.700012
08/09/2022,289.26001
09/09/2022,299.679993
12/09/2022,304.420013
13/09/2022,292.130005
14/09/2022,302.609985
15/09/2022,303.75
16/09/2022,303.350006
19/09/2022,309.070007
20/09/2022,308.730011
21/09/2022,300.799988
22/09/2022,288.589996
23/09/2022,275.329987
26/09/2022,276.01001
27/09/2022,282.940002
28/09/2022,287.809998
29/09/2022,268.209991
30/09/2022,265.25
03/10/2022,242.399994
04/10/2022,249.440002
05/10/2022,240.809998
06/10/2022,238.130005
07/10/2022,223.070007
10/10/2022,222.960007
11/10/2022,216.5
12/10/2022,217.240005
13/10/2022,221.720001
14/10/2022,204.990005
17/10/2022,219.350006
18/10/2022,220.190002
19/10/2022,222.039993
20/10/2022,207.279999
21/10/2022,214.440002
24/10/2022,211.25
25/10/2022,222.419998
26/10/2022,224.639999
27/10/2022,225.089996
28/10/2022,228.520004
31/10/2022,227.539993
01/11/2022,227.820007
02/11/2022,214.979996
03/11/2022,215.309998
04/11/2022,207.470001
07/11/2022,197.080002
08/11/2022,191.300003
09/11/2022,177.589996
10/11/2022,190.720001
11/11/2022,195.970001
14/11/2022,190.949997
15/11/2022,194.419998
16/11/2022,186.919998
17/11/2022,183.169998
18/11/2022,180.190002
21/11/2022,167.869995
22/11/2022,169.910004
23/11/2022,183.199997
25/11/2022,182.860001
28/11/2022,182.919998
29/11/2022,180.830002
30/11/2022,194.699997
01/12/2022,194.699997
02/12/2022,194.860001
05/12/2022,182.449997
06/12/2022,179.820007
07/12/2022,174.039993
08/12/2022,173.440002
09/12/2022,179.050003
12/12/2022,167.820007
13/12/2022,160.949997
14/12/2022,156.800003
